library,code,name,Lab_L,Lab_a,Lab_b,C,M,Y,K,R,G,B
Metallic Coated,PANTONE 8724 C,,50.19607843137255,-35,4,,,,,,,
Metallic Coated,PANTONE 8725 C,,51.76470588235295,-33,1,,,,,,,
Metallic Coated,PANTONE 8740 C,,40.78431372549019,-15,0,,,,,,,
Metallic Coated,PANTONE 8741 C,,38.82352941176471,-24,3,,,,,,,
Metallic Coated,PANTONE 8742 C,,40.0,-24,-1,,,,,,,
Metallic Coated,PANTONE 8743 C,,38.43137254901961,-31,-9,,,,,,,
Metallic Coated,PANTONE 8744 C,,41.96078431372549,-29,-13,,,,,,,
Metallic Coated,PANTONE 8745 C,,44.70588235294118,-27,-15,,,,,,,
Metallic Coated,PANTONE 8760 C,,37.254901960784316,-21,-7,,,,,,,
Metallic Coated,PANTONE 8761 C,,34.90196078431372,-26,-15,,,,,,,
Metallic Coated,PANTONE 8762 C,,34.90196078431372,-15,-12,,,,,,,
Metallic Coated,PANTONE 8763 C,,31.76470588235294,-17,-22,,,,,,,
Metallic Coated,PANTONE 8764 C,,36.07843137254902,-16,-25,,,,,,,
Metallic Coated,PANTONE 8765 C,,39.6078431372549,-15,-26,,,,,,,
Metallic Coated,PANTONE 8780 C,,26.27450980392157,10,-22,,,,,,,
Metallic Coated,PANTONE 8781 C,,28.235294117647058,2,-18,,,,,,,
Metallic Coated,PANTONE 8782 C,,24.313725490196077,13,-37,,,,,,,
Metallic Coated,PANTONE 8783 C,,22.745098039215687,6,-36,,,,,,,
Metallic Coated,PANTONE 8784 C,,28.235294117647058,4,-37,,,,,,,
Metallic Coated,PANTONE 8785 C,,32.15686274509804,4,-37,,,,,,,
Metallic Coated,PANTONE 8800 C,,27.84313725490196,20,-15,,,,,,,
Metallic Coated,PANTONE 8801 C,,27.84313725490196,19,-19,,,,,,,
Metallic Coated,PANTONE 8802 C,,23.137254901960784,22,-29,,,,,,,
Metallic Coated,PANTONE 8803 C,,23.92156862745098,24,-25,,,,,,,
Metallic Coated,PANTONE 8804 C,,27.450980392156865,22,-28,,,,,,,
Metallic Coated,PANTONE 8805 C,,31.372549019607842,20,-30,,,,,,,
Metallic Coated,PANTONE 8820 C,,37.254901960784316,35,-3,,,,,,,
Metallic Coated,PANTONE 8821 C,,33.72549019607843,41,-8,,,,,,,
Metallic Coated,PANTONE 8822 C,,31.372549019607842,31,-18,,,,,,,
Metallic Coated,PANTONE 8823 C,,26.666666666666668,35,-25,,,,,,,
Metallic Coated,PANTONE 8824 C,,30.58823529411765,31,-28,,,,,,,
Metallic Coated,PANTONE 8825 C,,31.76470588235294,31,-32,,,,,,,
Metallic Coated,PANTONE 8840 C,,38.03921568627451,38,3,,,,,,,
Metallic Coated,PANTONE 8841 C,,35.294117647058826,44,0,,,,,,,
Metallic Coated,PANTONE 8842 C,,32.94117647058823,50,-5,,,,,,,
Metallic Coated,PANTONE 8843 C,,30.980392156862745,49,-14,,,,,,,
Metallic Coated,PANTONE 8844 C,,32.94117647058823,45,-19,,,,,,,
Metallic Coated,PANTONE 8845 C,,35.294117647058826,38,-21,,,,,,,
Metallic Coated,PANTONE 8860 C,,40.78431372549019,36,19,,,,,,,
Metallic Coated,PANTONE 8861 C,,38.43137254901961,39,13,,,,,,,
Metallic Coated,PANTONE 8862 C,,36.86274509803922,47,11,,,,,,,
Metallic Coated,PANTONE 8863 C,,34.509803921568626,52,13,,,,,,,
Metallic Coated,PANTONE 8864 C,,36.07843137254902,48,4,,,,,,,
Metallic Coated,PANTONE 8865 C,,37.64705882352941,42,-2,,,,,,,
Metallic Coated,PANTONE 8880 C,,42.35294117647059,31,16,,,,,,,
Metallic Coated,PANTONE 8881 C,,41.17647058823529,40,11,,,,,,,
Metallic Coated,PANTONE 8882 C,,41.17647058823529,49,6,,,,,,,
Metallic Coated,PANTONE 8883 C,,41.17647058823529,50,22,,,,,,,
Metallic Coated,PANTONE 8884 C,,41.568627450980394,45,16,,,,,,,
Metallic Coated,PANTONE 8885 C,,42.745098039215684,41,11,,,,,,,
Metallic Coated,PANTONE 8900 C,,45.09803921568628,34,31,,,,,,,
Metallic Coated,PANTONE 8901 C,,47.84313725490196,42,33,,,,,,,
Metallic Coated,PANTONE 8902 C,,48.627450980392155,43,23,,,,,,,
Metallic Coated,PANTONE 8903 C,,47.84313725490196,50,26,,,,,,,
Metallic Coated,PANTONE 8904 C,,49.01960784313725,46,19,,,,,,,
Metallic Coated,PANTONE 8905 C,,48.627450980392155,42,15,,,,,,,
Metallic Coated,PANTONE 8920 C,,47.45098039215686,27,28,,,,,,,
Metallic Coated,PANTONE 8921 C,,47.84313725490196,39,43,,,,,,,
Metallic Coated,PANTONE 8922 C,,47.84313725490196,41,55,,,,,,,
Metallic Coated,PANTONE 8923 C,,47.05882352941176,45,48,,,,,,,
Metallic Coated,PANTONE 8924 C,,47.45098039215686,41,41,,,,,,,
Metallic Coated,PANTONE 8925 C,,47.84313725490196,37,35,,,,,,,
Metallic Coated,PANTONE 8940 C,,48.627450980392155,22,43,,,,,,,
Metallic Coated,PANTONE 8941 C,,49.01960784313725,27,49,,,,,,,
Metallic Coated,PANTONE 8942 C,,48.23529411764706,32,55,,,,,,,
Metallic Coated,PANTONE 8943 C,,50.588235294117645,38,61,,,,,,,
Metallic Coated,PANTONE 8944 C,,50.98039215686274,34,54,,,,,,,
Metallic Coated,PANTONE 8945 C,,50.19607843137255,29,44,,,,,,,
Metallic Coated,PANTONE 8960 C,,50.98039215686274,13,43,,,,,,,
Metallic Coated,PANTONE 8961 C,,50.19607843137255,21,49,,,,,,,
Metallic Coated,PANTONE 8962 C,,52.156862745098046,22,61,,,,,,,
Metallic Coated,PANTONE 8963 C,,51.37254901960784,30,60,,,,,,,
Metallic Coated,PANTONE 8964 C,,50.98039215686274,25,51,,,,,,,
Metallic Coated,PANTONE 8965 C,,51.76470588235295,20,44,,,,,,,
Solid Coated,PANTONE Yellow 012 C,,87.45098039215686,2,109,,,,,,,
Solid Coated,PANTONE Bright Red C,,57.25490196078431,72,61,,,,,,,
Solid Coated,PANTONE Pink C,,50.98039215686274,72,-16,,,,,,,
Solid Coated,PANTONE Medium Purple C,,20.784313725490197,50,-60,,,,,,,
Solid Coated,PANTONE Dark Blue C,,20.784313725490197,29,-69,,,,,,,
Solid Coated,PANTONE 100 C,,91.76470588235294,-8,65,,,,,,,
Solid Coated,PANTONE 101 C,,91.37254901960785,-8,75,,,,,,,
Solid Coated,PANTONE 102 C,,90.19607843137256,-5,106,,,,,,,
Solid Coated,PANTONE Yellow C,,88.62745098039215,-2,110,,,,,,,
Solid Coated,PANTONE 103 C,,69.80392156862744,0,83,,,,,,,
Solid Coated,PANTONE 104 C,,63.52941176470588,-1,70,,,,,,,
Solid Coated,PANTONE 105 C,,51.37254901960784,-1,45,,,,,,,
Solid Coated,PANTONE 7401 C,,90.19607843137256,1,32,,,,,,,
Solid Coated,PANTONE 7402 C,,86.66666666666667,1,34,,,,,,,
Solid Coated,PANTONE 7403 C,,85.88235294117646,2,43,,,,,,,
Solid Coated,PANTONE 7404 C,,87.45098039215686,-1,73,,,,,,,
Solid Coated,PANTONE 7405 C,,83.52941176470588,2,89,,,,,,,
Solid Coated,PANTONE 7406 C,,81.17647058823529,6,88,,,,,,,
Solid Coated,PANTONE 7407 C,,68.62745098039215,11,46,,,,,,,
Solid Coated,PANTONE 2001 C,,90.98039215686275,-1,38,,,,,,,
Solid Coated,PANTONE 2002 C,,90.19607843137256,-1,51,,,,,,,
Solid Coated,PANTONE 2003 C,,90.19607843137256,-2,61,,,,,,,
Solid Coated,PANTONE 2004 C,,89.01960784313725,2,51,,,,,,,
Solid Coated,PANTONE 2005 C,,88.23529411764706,6,47,,,,,,,
Solid Coated,PANTONE 2006 C,,79.2156862745098,9,60,,,,,,,
Solid Coated,PANTONE 2007 C,,72.15686274509804,15,68,,,,,,,
Solid Coated,PANTONE 106 C,,90.58823529411765,-5,74,,,,,,,
Solid Coated,PANTONE 107 C,,89.80392156862746,-3,84,,,,,,,
Solid Coated,PANTONE 108 C,,88.23529411764706,0,94,,,,,,,
Solid Coated,PANTONE 109 C,,86.27450980392157,5,98,,,,,,,
Solid Coated,PANTONE 110 C,,72.54901960784314,9,88,,,,,,,
Solid Coated,PANTONE 111 C,,59.21568627450981,4,68,,,,,,,
Solid Coated,PANTONE 112 C,,56.07843137254902,2,57,,,,,,,
Solid Coated,PANTONE 113 C,,89.41176470588236,-2,69,,,,,,,
Solid Coated,PANTONE 114 C,,89.01960784313725,-1,75,,,,,,,
Solid Coated,PANTONE 115 C,,87.84313725490196,1,82,,,,,,,
Solid Coated,PANTONE 116 C,,85.09803921568627,8,89,,,,,,,
Solid Coated,PANTONE 117 C,,65.88235294117646,11,78,,,,,,,
Solid Coated,PANTONE 118 C,,58.03921568627452,8,66,,,,,,,
Solid Coated,PANTONE 119 C,,49.411764705882355,2,45,,,,,,,
Solid Coated,PANTONE 127 C,,88.23529411764706,-1,56,,,,,,,
Solid Coated,PANTONE 128 C,,85.88235294117646,1,67,,,,,,,
Solid Coated,PANTONE 129 C,,84.70588235294117,3,71,,,,,,,
Solid Coated,PANTONE 130 C,,75.29411764705883,22,82,,,,,,,
Solid Coated,PANTONE 131 C,,63.13725490196078,20,73,,,,,,,
Solid Coated,PANTONE 132 C,,52.54901960784314,12,59,,,,,,,
Solid Coated,PANTONE 133 C,,38.43137254901961,4,36,,,,,,,
Solid Coated,PANTONE 4001 C,,87.05882352941177,-1,32,,,,,,,
Solid Coated,PANTONE 4002 C,,80.3921568627451,1,37,,,,,,,
Solid Coated,PANTONE 4003 C,,80.7843137254902,-1,26,,,,,,,
Solid Coated,PANTONE 4004 C,,74.90196078431373,0,34,,,,,,,
Solid Coated,PANTONE 4005 C,,71.37254901960785,2,28,,,,,,,
Solid Coated,PANTONE 4006 C,,68.23529411764706,4,29,,,,,,,
Solid Coated,PANTONE 4007 C,,63.13725490196078,4,31,,,,,,,
Solid Coated,PANTONE 1205 C,,89.80392156862746,1,43,,,,,,,
Solid Coated,PANTONE 1215 C,,87.84313725490196,4,54,,,,,,,
Solid Coated,PANTONE 1225 C,,84.31372549019608,12,69,,,,,,,
Solid Coated,PANTONE 1235 C,,80.3921568627451,20,79,,,,,,,
Solid Coated,PANTONE 1245 C,,64.70588235294117,13,65,,,,,,,
Solid Coated,PANTONE 1255 C,,58.03921568627452,9,56,,,,,,,
Solid Coated,PANTONE 1265 C,,47.45098039215686,6,42,,,,,,,
Solid Coated,PANTONE 120 C,,88.23529411764706,2,61,,,,,,,
Solid Coated,PANTONE 121 C,,87.45098039215686,4,66,,,,,,,
Solid Coated,PANTONE 122 C,,86.27450980392157,7,73,,,,,,,
Solid Coated,PANTONE 123 C,,83.92156862745098,12,77,,,,,,,
Solid Coated,PANTONE 124 C,,74.50980392156863,16,80,,,,,,,
Solid Coated,PANTONE 125 C,,59.21568627450981,13,65,,,,,,,
Solid Coated,PANTONE 126 C,,52.156862745098046,8,54,,,,,,,
Solid Coated,PANTONE 7548 C,,83.92156862745098,12,103,,,,,,,
Solid Coated,PANTONE 7549 C,,79.6078431372549,19,94,,,,,,,
Solid Coated,PANTONE 7550 C,,65.09803921568627,18,77,,,,,,,
Solid Coated,PANTONE 7551 C,,57.25490196078431,15,65,,,,,,,
Solid Coated,PANTONE 7552 C,,38.03921568627451,9,36,,,,,,,
Solid Coated,PANTONE 7553 C,,30.980392156862745,6,24,,,,,,,
Solid Coated,PANTONE 7554 C,,26.666666666666668,4,14,,,,,,,
Solid Coated,PANTONE 7555 C,,69.01960784313725,12,69,,,,,,,
Solid Coated,PANTONE 7556 C,,61.1764705882353,10,59,,,,,,,
Solid Coated,PANTONE 7557 C,,54.509803921568626,7,50,,,,,,,
Solid Coated,PANTONE 7558 C,,50.588235294117645,9,45,,,,,,,
Solid Coated,PANTONE 7559 C,,47.84313725490196,10,41,,,,,,,
Solid Coated,PANTONE 7560 C,,43.529411764705884,7,33,,,,,,,
Solid Coated,PANTONE 7561 C,,40.0,2,25,,,,,,,
Solid Coated,PANTONE 134 C,,86.66666666666667,8,54,,,,,,,
Solid Coated,PANTONE 135 C,,83.92156862745098,13,61,,,,,,,
Solid Coated,PANTONE 136 C,,82.35294117647058,17,70,,,,,,,
Solid Coated,PANTONE 137 C,,76.07843137254902,31,81,,,,,,,
Solid Coated,PANTONE 138 C,,62.35294117647059,35,76,,,,,,,
Solid Coated,PANTONE 139 C,,52.54901960784314,22,59,,,,,,,
Solid Coated,PANTONE 140 C,,38.03921568627451,10,36,,,,,,,
Solid Coated,PANTONE 2008 C,,80.7843137254902,12,46,,,,,,,
Solid Coated,PANTONE 2009 C,,78.43137254901961,16,50,,,,,,,
Solid Coated,PANTONE 2010 C,,78.82352941176471,27,99,,,,,,,
Solid Coated,PANTONE 2011 C,,71.37254901960785,28,63,,,,,,,
Solid Coated,PANTONE 2012 C,,70.58823529411765,30,77,,,,,,,
Solid Coated,PANTONE 2013 C,,74.50980392156863,38,95,,,,,,,
Solid Coated,PANTONE 2014 C,,54.90196078431373,25,67,,,,,,,
Solid Coated,PANTONE 1345 C,,86.27450980392157,10,42,,,,,,,
Solid Coated,PANTONE 1355 C,,83.92156862745098,15,51,,,,,,,
Solid Coated,PANTONE 1365 C,,80.0,23,64,,,,,,,
Solid Coated,PANTONE 1375 C,,74.90196078431373,34,75,,,,,,,
Solid Coated,PANTONE 1385 C,,60.78431372549019,33,68,,,,,,,
Solid Coated,PANTONE 1395 C,,46.27450980392157,20,48,,,,,,,
Solid Coated,PANTONE 1405 C,,35.294117647058826,12,32,,,,,,,
Solid Coated,PANTONE 141 C,,82.74509803921568,8,58,,,,,,,
Solid Coated,PANTONE 142 C,,80.3921568627451,12,64,,,,,,,
Solid Coated,PANTONE 143 C,,77.64705882352942,16,69,,,,,,,
Solid Coated,PANTONE 144 C,,67.84313725490196,35,76,,,,,,,
Solid Coated,PANTONE 145 C,,61.1764705882353,28,68,,,,,,,
Solid Coated,PANTONE 146 C,,51.37254901960784,20,54,,,,,,,
Solid Coated,PANTONE 147 C,,40.3921568627451,5,31,,,,,,,
Solid Coated,PANTONE 4008 C,,76.86274509803923,19,74,,,,,,,
Solid Coated,PANTONE 4009 C,,72.54901960784314,28,56,,,,,,,
Solid Coated,PANTONE 4010 C,,60.0,47,66,,,,,,,
Solid Coated,PANTONE 4011 C,,61.568627450980394,42,42,,,,,,,
Solid Coated,PANTONE 4012 C,,62.745098039215684,45,52,,,,,,,
Solid Coated,PANTONE 4013 C,,56.86274509803921,35,54,,,,,,,
Solid Coated,PANTONE 4014 C,,52.94117647058824,32,33,,,,,,,
Solid Coated,PANTONE 3514 C,,78.82352941176471,14,91,,,,,,,
Solid Coated,PANTONE 3596 C,,78.03921568627452,8,29,,,,,,,
Solid Coated,PANTONE 3547 C,,63.921568627450974,14,64,,,,,,,
Solid Coated,PANTONE 3588 C,,72.94117647058823,38,71,,,,,,,
Solid Coated,PANTONE 3564 C,,61.96078431372549,49,94,,,,,,,
Solid Coated,PANTONE 2428 C,,65.49019607843137,29,60,,,,,,,
Solid Coated,PANTONE 2429 C,,52.54901960784314,38,54,,,,,,,
Solid Coated,PANTONE 4015 C,,79.6078431372549,-4,50,,,,,,,
Solid Coated,PANTONE 4016 C,,77.25490196078432,-1,65,,,,,,,
Solid Coated,PANTONE 4017 C,,76.86274509803923,5,64,,,,,,,
Solid Coated,PANTONE 4018 C,,73.72549019607844,3,56,,,,,,,
Solid Coated,PANTONE 4019 C,,69.80392156862744,2,49,,,,,,,
Solid Coated,PANTONE 4020 C,,67.05882352941175,3,73,,,,,,,
Solid Coated,PANTONE 4021 C,,62.35294117647059,4,51,,,,,,,
Solid Coated,PANTONE 7408 C,,80.3921568627451,12,83,,,,,,,
Solid Coated,PANTONE 7409 C,,77.25490196078432,16,73,,,,,,,
Solid Coated,PANTONE 7410 C,,78.43137254901961,26,41,,,,,,,
Solid Coated,PANTONE 7411 C,,73.33333333333333,21,47,,,,,,,
Solid Coated,PANTONE 7412 C,,62.745098039215684,27,54,,,,,,,
Solid Coated,PANTONE 7413 C,,64.70588235294117,32,57,,,,,,,
Solid Coated,PANTONE 7414 C,,55.294117647058826,30,58,,,,,,,
Solid Coated,PANTONE 7562 C,,66.27450980392156,7,36,,,,,,,
Solid Coated,PANTONE 7563 C,,68.62745098039215,16,62,,,,,,,
Solid Coated,PANTONE 7564 C,,65.49019607843137,26,70,,,,,,,
Solid Coated,PANTONE 7565 C,,59.6078431372549,29,58,,,,,,,
Solid Coated,PANTONE 7566 C,,50.588235294117645,28,40,,,,,,,
Solid Coated,PANTONE 7567 C,,41.568627450980394,21,30,,,,,,,
Solid Coated,PANTONE 7568 C,,38.03921568627451,15,23,,,,,,,
Solid Coated,PANTONE 7569 C,,64.31372549019608,26,61,,,,,,,
Solid Coated,PANTONE 7570 C,,62.745098039215684,28,57,,,,,,,
Solid Coated,PANTONE 7571 C,,59.6078431372549,25,52,,,,,,,
Solid Coated,PANTONE 7572 C,,54.90196078431373,24,45,,,,,,,
Solid Coated,PANTONE 7573 C,,49.80392156862745,24,43,,,,,,,
Solid Coated,PANTONE 7574 C,,49.80392156862745,18,36,,,,,,,
Solid Coated,PANTONE 7575 C,,43.13725490196079,13,31,,,,,,,
Solid Coated,PANTONE 4022 C,,74.50980392156863,5,30,,,,,,,
Solid Coated,PANTONE 4023 C,,74.50980392156863,4,43,,,,,,,
Solid Coated,PANTONE 4024 C,,73.33333333333333,9,41,,,,,,,
Solid Coated,PANTONE 4025 C,,70.19607843137254,16,52,,,,,,,
Solid Coated,PANTONE 4026 C,,61.96078431372549,14,48,,,,,,,
Solid Coated,PANTONE 4027 C,,45.88235294117647,13,43,,,,,,,
Solid Coated,PANTONE 4028 C,,43.529411764705884,10,35,,,,,,,
Solid Coated,PANTONE 4029 C,,83.92156862745098,6,23,,,,,,,
Solid Coated,PANTONE 4030 C,,84.31372549019608,11,20,,,,,,,
Solid Coated,PANTONE 4031 C,,83.92156862745098,10,12,,,,,,,
Solid Coated,PANTONE 4032 C,,85.09803921568627,14,12,,,,,,,
Solid Coated,PANTONE 4033 C,,81.56862745098039,20,17,,,,,,,
Solid Coated,PANTONE 4034 C,,66.66666666666666,19,25,,,,,,,
Solid Coated,PANTONE 4035 C,,66.27450980392156,18,25,,,,,,,
Solid Coated,PANTONE 148 C,,85.49019607843137,13,39,,,,,,,
Solid Coated,PANTONE 149 C,,83.52941176470588,17,45,,,,,,,
Solid Coated,PANTONE 150 C,,79.6078431372549,25,56,,,,,,,
Solid Coated,PANTONE 151 C,,69.41176470588235,47,78,,,,,,,
Solid Coated,PANTONE 152 C,,61.96078431372549,43,72,,,,,,,
Solid Coated,PANTONE 153 C,,54.509803921568626,31,58,,,,,,,
Solid Coated,PANTONE 154 C,,45.490196078431374,24,46,,,,,,,
Solid Coated,PANTONE 155 C,,85.49019607843137,7,28,,,,,,,
Solid Coated,PANTONE 156 C,,80.3921568627451,14,39,,,,,,,
Solid Coated,PANTONE 157 C,,72.94117647058823,26,51,,,,,,,
Solid Coated,PANTONE 158 C,,63.52941176470588,43,63,,,,,,,
Solid Coated,PANTONE 159 C,,54.11764705882353,43,58,,,,,,,
Solid Coated,PANTONE 160 C,,45.490196078431374,31,45,,,,,,,
Solid Coated,PANTONE 161 C,,29.80392156862745,14,24,,,,,,,
Solid Coated,PANTONE 1485 C,,79.6078431372549,29,53,,,,,,,
Solid Coated,PANTONE 1495 C,,73.33333333333333,43,75,,,,,,,
Solid Coated,PANTONE 1505 C,,65.88235294117646,58,92,,,,,,,
Solid Coated,PANTONE Orange 021 C,,60.78431372549019,65,85,,,,,,,
Solid Coated,PANTONE 1525 C,,46.666666666666664,45,62,,,,,,,
Solid Coated,PANTONE 1535 C,,39.6078431372549,32,47,,,,,,,
Solid Coated,PANTONE 1545 C,,29.01960784313726,18,28,,,,,,,
Solid Coated,PANTONE 1555 C,,81.56862745098039,24,32,,,,,,,
Solid Coated,PANTONE 1565 C,,76.07843137254902,35,45,,,,,,,
Solid Coated,PANTONE 1575 C,,69.01960784313725,49,64,,,,,,,
Solid Coated,PANTONE 1585 C,,65.09803921568627,57,71,,,,,,,
Solid Coated,PANTONE 1595 C,,56.470588235294116,46,60,,,,,,,
Solid Coated,PANTONE 1605 C,,46.27450980392157,32,44,,,,,,,
Solid Coated,PANTONE 1615 C,,38.82352941176471,27,36,,,,,,,
Solid Coated,PANTONE 712 C,,84.70588235294117,14,30,,,,,,,
Solid Coated,PANTONE 713 C,,81.96078431372548,19,37,,,,,,,
Solid Coated,PANTONE 714 C,,77.25490196078432,26,49,,,,,,,
Solid Coated,PANTONE 715 C,,69.80392156862744,36,65,,,,,,,
Solid Coated,PANTONE 716 C,,63.52941176470588,42,73,,,,,,,
Solid Coated,PANTONE 717 C,,55.294117647058826,45,69,,,,,,,
Solid Coated,PANTONE 718 C,,48.627450980392155,44,61,,,,,,,
Solid Coated,PANTONE 2015 C,,85.88235294117646,11,25,,,,,,,
Solid Coated,PANTONE 2016 C,,81.56862745098039,25,47,,,,,,,
Solid Coated,PANTONE 2017 C,,77.25490196078432,23,45,,,,,,,
Solid Coated,PANTONE 2018 C,,68.23529411764706,54,88,,,,,,,
Solid Coated,PANTONE 2019 C,,58.43137254901961,40,69,,,,,,,
Solid Coated,PANTONE 2020 C,,49.80392156862745,41,62,,,,,,,
Solid Coated,PANTONE 2021 C,,41.96078431372549,34,46,,,,,,,
Solid Coated,PANTONE 2022 C,,77.64705882352942,29,28,,,,,,,
Solid Coated,PANTONE 2023 C,,72.15686274509804,38,37,,,,,,,
Solid Coated,PANTONE 2024 C,,67.05882352941175,48,44,,,,,,,
Solid Coated,PANTONE 2025 C,,72.15686274509804,46,63,,,,,,,
Solid Coated,PANTONE 2026 C,,61.96078431372549,57,53,,,,,,,
Solid Coated,PANTONE 2027 C,,58.43137254901961,61,46,,,,,,,
Solid Coated,PANTONE 2028 C,,53.72549019607843,70,69,,,,,,,
Solid Coated,PANTONE 162 C,,82.74509803921568,22,25,,,,,,,
Solid Coated,PANTONE 163 C,,75.68627450980392,36,42,,,,,,,
Solid Coated,PANTONE 164 C,,69.41176470588235,49,58,,,,,,,
Solid Coated,PANTONE 165 C,,64.70588235294117,58,67,,,,,,,
Solid Coated,PANTONE 166 C,,56.07843137254902,56,66,,,,,,,
Solid Coated,PANTONE 167 C,,49.80392156862745,42,52,,,,,,,
Solid Coated,PANTONE 168 C,,31.76470588235294,25,29,,,,,,,
Solid Coated,PANTONE 7576 C,,64.70588235294117,31,44,,,,,,,
Solid Coated,PANTONE 7577 C,,63.52941176470588,36,52,,,,,,,
Solid Coated,PANTONE 7578 C,,59.21568627450981,43,53,,,,,,,
Solid Coated,PANTONE 7579 C,,55.68627450980392,52,53,,,,,,,
Solid Coated,PANTONE 7580 C,,49.80392156862745,45,42,,,,,,,
Solid Coated,PANTONE 7581 C,,38.82352941176471,25,25,,,,,,,
Solid Coated,PANTONE 7582 C,,33.72549019607843,12,16,,,,,,,
Solid Coated,PANTONE 2430 C,,70.98039215686275,17,29,,,,,,,
Solid Coated,PANTONE 2431 C,,68.23529411764706,25,46,,,,,,,
Solid Coated,PANTONE 2432 C,,66.66666666666666,28,41,,,,,,,
Solid Coated,PANTONE 2433 C,,62.35294117647059,36,41,,,,,,,
Solid Coated,PANTONE 2434 C,,63.13725490196078,41,35,,,,,,,
Solid Coated,PANTONE 2435 C,,56.470588235294116,31,28,,,,,,,
Solid Coated,PANTONE 2436 C,,48.627450980392155,40,33,,,,,,,
Solid Coated,PANTONE 1625 C,,77.25490196078432,35,29,,,,,,,
Solid Coated,PANTONE 1635 C,,72.54901960784314,45,39,,,,,,,
Solid Coated,PANTONE 1645 C,,65.49019607843137,58,58,,,,,,,
Solid Coated,PANTONE 1655 C,,60.0,67,72,,,,,,,
Solid Coated,PANTONE 1665 C,,52.94117647058824,59,64,,,,,,,
Solid Coated,PANTONE 1675 C,,43.13725490196079,42,44,,,,,,,
Solid Coated,PANTONE 1685 C,,34.509803921568626,31,32,,,,,,,
Solid Coated,PANTONE 169 C,,80.7843137254902,29,17,,,,,,,
Solid Coated,PANTONE 170 C,,71.37254901960785,48,34,,,,,,,
Solid Coated,PANTONE 171 C,,63.13725490196078,63,56,,,,,,,
Solid Coated,PANTONE 172 C,,58.82352941176471,68,67,,,,,,,
Solid Coated,PANTONE 173 C,,50.588235294117645,55,52,,,,,,,
Solid Coated,PANTONE 174 C,,37.64705882352941,39,36,,,,,,,
Solid Coated,PANTONE 175 C,,29.411764705882355,24,19,,,,,,,
Solid Coated,PANTONE 7583 C,,53.72549019607843,40,47,,,,,,,
Solid Coated,PANTONE 7584 C,,50.19607843137255,40,47,,,,,,,
Solid Coated,PANTONE 7585 C,,49.411764705882355,35,36,,,,,,,
Solid Coated,PANTONE 7586 C,,44.70588235294118,31,35,,,,,,,
Solid Coated,PANTONE 7587 C,,41.17647058823529,30,31,,,,,,,
Solid Coated,PANTONE 7588 C,,37.64705882352941,19,22,,,,,,,
Solid Coated,PANTONE 7589 C,,32.15686274509804,8,12,,,,,,,
Solid Coated,PANTONE 7590 C,,76.07843137254902,10,15,,,,,,,
Solid Coated,PANTONE 7591 C,,59.21568627450981,26,30,,,,,,,
Solid Coated,PANTONE 7592 C,,47.84313725490196,38,37,,,,,,,
Solid Coated,PANTONE 7593 C,,41.17647058823529,39,33,,,,,,,
Solid Coated,PANTONE 7594 C,,33.72549019607843,30,22,,,,,,,
Solid Coated,PANTONE 7595 C,,31.372549019607842,21,18,,,,,,,
Solid Coated,PANTONE 7596 C,,29.01960784313726,14,13,,,,,,,
Solid Coated,PANTONE 7597 C,,50.588235294117645,58,50,,,,,,,
Solid Coated,PANTONE 7598 C,,47.84313725490196,48,43,,,,,,,
Solid Coated,PANTONE 7599 C,,44.31372549019608,49,42,,,,,,,
Solid Coated,PANTONE 7600 C,,37.64705882352941,33,29,,,,,,,
Solid Coated,PANTONE 7601 C,,36.470588235294116,28,27,,,,,,,
Solid Coated,PANTONE 7602 C,,36.86274509803922,20,24,,,,,,,
Solid Coated,PANTONE 7603 C,,32.15686274509804,15,18,,,,,,,
Solid Coated,PANTONE 7604 C,,86.27450980392157,5,2,,,,,,,
Solid Coated,PANTONE 7605 C,,78.82352941176471,14,8,,,,,,,
Solid Coated,PANTONE 7606 C,,67.45098039215686,27,15,,,,,,,
Solid Coated,PANTONE 7607 C,,56.07843137254902,35,23,,,,,,,
Solid Coated,PANTONE 7608 C,,43.529411764705884,39,26,,,,,,,
Solid Coated,PANTONE 7609 C,,34.90196078431372,33,20,,,,,,,
Solid Coated,PANTONE 7610 C,,29.01960784313726,25,13,,,,,,,
Solid Coated,PANTONE 3544 C,,78.03921568627452,13,14,,,,,,,
Solid Coated,PANTONE 2444 C,,73.33333333333333,20,13,,,,,,,
Solid Coated,PANTONE 3519 C,,74.11764705882354,24,5,,,,,,,
Solid Coated,PANTONE 3572 C,,76.07843137254902,40,15,,,,,,,
Solid Coated,PANTONE 2445 C,,66.27450980392156,35,12,,,,,,,
Solid Coated,PANTONE 2446 C,,63.921568627450974,31,10,,,,,,,
Solid Coated,PANTONE 2447 C,,54.509803921568626,28,8,,,,,,,
Solid Coated,PANTONE 2337 C,,83.13725490196079,20,12,,,,,,,
Solid Coated,PANTONE 2338 C,,72.94117647058823,22,12,,,,,,,
Solid Coated,PANTONE 2339 C,,71.37254901960785,36,17,,,,,,,
Solid Coated,PANTONE 2340 C,,58.82352941176471,40,14,,,,,,,
Solid Coated,PANTONE 2341 C,,54.509803921568626,31,13,,,,,,,
Solid Coated,PANTONE 2342 C,,50.588235294117645,40,13,,,,,,,
Solid Coated,PANTONE 2343 C,,47.45098039215686,36,8,,,,,,,
